step,rank,mode,allreduce_ms,dma_ms,overlap_ms,stall_ms,wall_s
111,2,tempo,11.5172,20.394,0.0,0.0,0.031947
111,3,tempo,12.1264,20.3755,0.0,0.0,0.032536
112,0,tempo,11.6796,20.377,0.0,0.0,0.032088
112,1,tempo,11.8553,20.3754,0.0,0.0,0.032266
112,2,tempo,11.9513,20.3755,0.0,0.0,0.032359
112,3,tempo,11.7292,20.3887,0.0,0.0,0.03215
113,0,tempo,11.7151,20.409,0.0,0.0,0.032157
113,1,tempo,11.8342,20.3867,0.0,0.0,0.032254
113,2,tempo,11.8258,20.3952,0.0,0.0,0.032249
113,3,tempo,11.4431,20.3756,0.0,0.0,0.031849
114,0,tempo,13.25,20.3759,0.0,0.0,0.033775
114,1,tempo,13.0657,20.3925,0.0,0.0,0.033492
114,2,tempo,13.2313,20.3754,0.0,0.0,0.033642
114,3,tempo,13.482,20.3761,0.0,0.0,0.033894
115,0,tempo,13.0359,20.3757,0.0,0.0,0.033453
115,1,tempo,13.279,20.3754,0.0,0.0,0.03369
115,2,tempo,12.7436,20.3844,0.0,0.0,0.033158
115,3,tempo,13.1615,20.3894,0.0,0.0,0.033586
116,0,tempo,11.6455,20.4161,0.0,0.0,0.032094
116,1,tempo,11.788,20.3875,0.0,0.0,0.032211
116,2,tempo,12.0405,20.3978,0.0,0.0,0.032472
116,3,tempo,11.4218,20.3759,0.0,0.0,0.031833
117,0,tempo,12.9433,20.3867,0.0,0.0,0.033363
117,1,tempo,12.9476,20.3755,0.0,0.0,0.033355
117,2,tempo,12.4766,20.3757,0.0,0.0,0.032884
117,3,tempo,12.8685,20.3771,0.0,0.0,0.033275
118,0,tempo,13.157,20.423,0.0,0.0,0.033608
118,1,tempo,13.2111,20.3754,0.0,0.0,0.033617
118,2,tempo,13.8137,20.3756,0.0,0.0,0.03422
118,3,tempo,13.3929,20.3878,0.0,0.0,0.034179
119,0,tempo,14.668,20.3931,0.0,0.0,0.035097
119,1,tempo,14.0187,20.4494,0.0,0.0,0.034497
119,2,tempo,14.2231,20.4384,0.0,0.0,0.034694
119,3,tempo,13.596,20.3757,0.0,0.0,0.034042
120,0,tempo,12.9011,20.376,0.0,0.0,0.033313
120,1,tempo,13.2383,20.4,0.0,0.0,0.033822
120,2,tempo,13.3826,20.3853,0.0,0.0,0.033796
120,3,tempo,13.2673,20.4349,0.0,0.0,0.03374
121,0,tempo,12.0836,20.3832,0.0,0.0,0.032499
121,1,tempo,11.9453,20.3878,0.0,0.0,0.032393
121,2,tempo,12.1477,20.3754,0.0,0.0,0.032554
121,3,tempo,11.7347,20.388,0.0,0.0,0.032155
122,0,tempo,12.8753,20.428,0.0,0.0,0.033333
122,1,tempo,13.0943,20.3998,0.0,0.0,0.033525
122,2,tempo,13.1618,20.3951,0.0,0.0,0.033587
122,3,tempo,13.3932,20.3754,0.0,0.0,0.033802
123,0,tempo,12.6052,20.3963,0.0,0.0,0.033038
123,1,tempo,12.4427,20.3755,0.0,0.0,0.032851
123,2,tempo,12.2804,20.3754,0.0,0.0,0.032684
123,3,tempo,11.6736,20.3755,0.0,0.0,0.032092
124,0,tempo,12.3188,20.4003,0.0,0.0,0.032748
124,1,tempo,12.4204,20.3852,0.0,0.0,0.032838
124,2,tempo,12.6611,20.3756,0.0,0.0,0.033068
124,3,tempo,13.2616,20.3878,0.0,0.0,0.034149
125,0,tempo,14.7913,20.3905,0.0,0.0,0.035225
125,1,tempo,14.1736,20.3852,0.0,0.0,0.034592
125,2,tempo,13.8225,20.4085,0.0,0.0,0.034271
125,3,tempo,13.3758,20.3755,0.0,0.0,0.033821
126,0,tempo,12.7193,20.376,0.0,0.0,0.033134
126,1,tempo,12.6185,20.3769,0.0,0.0,0.033036
126,2,tempo,12.8792,20.3885,0.0,0.0,0.033301
126,3,tempo,12.7389,20.3754,0.0,0.0,0.03315
127,0,tempo,12.8628,20.3756,0.0,0.0,0.033274
127,1,tempo,13.3554,20.3758,0.0,0.0,0.034032
127,2,tempo,12.7753,20.3943,0.0,0.0,0.033208
127,3,tempo,12.8198,20.3872,0.0,0.0,0.033246
128,0,tempo,13.2616,20.391,0.0,0.0,0.033684
128,1,tempo,12.364,20.3867,0.0,0.0,0.032802
128,2,tempo,13.3147,20.4165,0.0,0.0,0.033761
128,3,tempo,13.3028,20.3756,0.0,0.0,0.033715
129,0,tempo,12.9205,20.3755,0.0,0.0,0.033329
129,1,tempo,13.3191,20.3756,0.0,0.0,0.03373
129,2,tempo,12.8108,20.388,0.0,0.0,0.033232
129,3,tempo,12.847,20.3755,0.0,0.0,0.033257
130,0,tempo,12.0356,20.4437,0.0,0.0,0.032509
130,1,tempo,12.1712,20.4415,0.0,0.0,0.032649
130,2,tempo,12.964,20.3756,0.0,0.0,0.03337
130,3,tempo,12.7298,20.388,0.0,0.0,0.033273
131,0,tempo,14.1617,20.3903,0.0,0.0,0.034584
131,1,tempo,14.0116,20.3858,0.0,0.0,0.034431
131,2,tempo,13.1021,20.4918,0.0,0.0,0.033633
131,3,tempo,13.1017,20.387,0.0,0.0,0.033536
132,0,tempo,11.5878,20.4018,0.0,0.0,0.032019
132,1,tempo,11.9199,20.3853,0.0,0.0,0.032334
132,2,tempo,12.5751,20.3754,0.0,0.0,0.032979
132,3,tempo,12.2594,20.3834,0.0,0.0,0.032682
133,0,tempo,12.2384,20.3787,0.0,0.0,0.032651
133,1,tempo,11.9934,20.3757,0.0,0.0,0.0324
133,2,tempo,11.3565,20.3755,0.0,0.0,0.031764
133,3,tempo,11.2864,20.3892,0.0,0.0,0.031709
134,0,tempo,11.2477,20.4244,0.0,0.0,0.031705
134,1,tempo,11.477,20.3857,0.0,0.0,0.031901
134,2,tempo,12.0057,20.3944,0.0,0.0,0.03243
134,3,tempo,11.9407,20.3756,0.0,0.0,0.032356
135,0,tempo,11.6952,20.3869,0.0,0.0,0.032199
135,1,tempo,11.5972,20.3776,0.0,0.0,0.032107
135,2,tempo,11.6681,20.3756,0.0,0.0,0.03207
135,3,tempo,11.7885,20.3755,0.0,0.0,0.032196
136,0,tempo,11.6228,20.3756,0.0,0.0,0.032036
136,1,tempo,11.4548,20.3962,0.0,0.0,0.031896
136,2,tempo,11.9077,20.3756,0.0,0.0,0.032316
136,3,tempo,11.8994,20.3888,0.0,0.0,0.032431
137,0,tempo,12.454,20.416,0.0,0.0,0.032905
137,1,tempo,12.6319,20.4056,0.0,0.0,0.033071
137,2,tempo,12.7153,20.3954,0.0,0.0,0.033144
137,3,tempo,12.5787,20.3756,0.0,0.0,0.032996
138,0,tempo,13.728,20.3755,0.0,0.0,0.034138
138,1,tempo,13.5001,20.3756,0.0,0.0,0.033907
138,2,tempo,12.8707,20.3818,0.0,0.0,0.033284
138,3,tempo,13.0719,20.3754,0.0,0.0,0.033482
139,0,tempo,12.347,20.3758,0.0,0.0,0.032753
139,1,tempo,11.7781,20.3955,0.0,0.0,0.032205
139,2,tempo,12.4302,20.3951,0.0,0.0,0.032854
139,3,tempo,12.4337,20.3874,0.0,0.0,0.03286
140,0,tempo,11.8208,20.4271,0.0,0.0,0.032282
140,1,tempo,12.675,20.3862,0.0,0.0,0.03309
140,2,tempo,12.3966,20.3966,0.0,0.0,0.032827
140,3,tempo,12.0677,20.3754,0.0,0.0,0.032476
141,0,tempo,11.7635,20.377,0.0,0.0,0.032171
141,1,tempo,11.6157,20.3916,0.0,0.0,0.032039
141,2,tempo,11.8231,20.3758,0.0,0.0,0.032227
141,3,tempo,11.934,20.3757,0.0,0.0,0.032345
142,0,tempo,12.2653,20.4387,0.0,0.0,0.032737
142,1,tempo,12.334,20.4305,0.0,0.0,0.032799
142,2,tempo,12.116,20.3754,0.0,0.0,0.032527
142,3,tempo,11.7072,20.3805,0.0,0.0,0.032123
143,0,tempo,12.1934,20.3964,0.0,0.0,0.032621
143,1,tempo,11.4716,20.4002,0.0,0.0,0.032021
143,2,tempo,11.8882,20.4491,0.0,0.0,0.032369
143,3,tempo,12.3401,20.4302,0.0,0.0,0.032837
144,0,tempo,12.3539,20.376,0.0,0.0,0.032766
144,1,tempo,12.6175,20.3831,0.0,0.0,0.033036
144,2,tempo,12.6612,20.3756,0.0,0.0,0.033064
144,3,tempo,12.5537,20.3756,0.0,0.0,0.032969
145,0,tempo,12.1626,20.4149,0.0,0.0,0.032612
145,1,tempo,12.6322,20.3757,0.0,0.0,0.033037
145,2,tempo,12.4592,20.3754,0.0,0.0,0.032865
145,3,tempo,12.1268,20.3791,0.0,0.0,0.032539
146,0,tempo,12.8556,20.4371,0.0,0.0,0.033329
146,1,tempo,12.8409,20.4047,0.0,0.0,0.033278
146,2,tempo,12.9307,20.3942,0.0,0.0,0.033359
146,3,tempo,12.9796,20.3756,0.0,0.0,0.033395
147,0,tempo,12.8453,20.3754,0.0,0.0,0.033254
147,1,tempo,12.5256,20.3755,0.0,0.0,0.03293
147,2,tempo,11.9986,20.3754,0.0,0.0,0.032402
147,3,tempo,12.2881,20.3756,0.0,0.0,0.032698
148,0,tempo,11.0793,20.4079,0.0,0.0,0.031637
148,1,tempo,11.3769,20.3754,0.0,0.0,0.031785
148,2,tempo,11.8636,20.3755,0.0,0.0,0.032274
148,3,tempo,11.8079,20.3776,0.0,0.0,0.032221
149,0,tempo,11.8562,20.4137,0.0,0.0,0.032309
149,1,tempo,11.9283,20.3858,0.0,0.0,0.032347
149,2,tempo,11.7121,20.3795,0.0,0.0,0.032121
149,3,tempo,11.2553,20.3755,0.0,0.0,0.031663
150,0,tempo,12.0379,20.3755,0.0,0.0,0.032446
150,1,tempo,11.7868,20.3756,0.0,0.0,0.032194
150,2,tempo,11.9116,20.3755,0.0,0.0,0.032313
150,3,tempo,12.4251,20.3757,0.0,0.0,0.032898
151,0,tempo,13.6909,20.3756,0.0,0.0,0.0341
151,1,tempo,13.7177,20.3755,0.0,0.0,0.034127
151,2,tempo,13.7237,20.3756,0.0,0.0,0.034134
151,3,tempo,13.4229,20.3761,0.0,0.0,0.033836
152,0,tempo,11.8683,20.4104,0.0,0.0,0.032309
152,1,tempo,12.1834,20.3849,0.0,0.0,0.032601
152,2,tempo,12.4079,20.3797,0.0,0.0,0.032817
152,3,tempo,12.3656,20.3756,0.0,0.0,0.032776
153,0,tempo,12.4192,20.4305,0.0,0.0,0.032884
153,1,tempo,12.397,20.3755,0.0,0.0,0.032808
153,2,tempo,12.2062,20.3754,0.0,0.0,0.03261
153,3,tempo,11.6111,20.3775,0.0,0.0,0.032021
154,0,tempo,12.2018,20.3754,0.0,0.0,0.032611
154,1,tempo,11.6666,20.4275,0.0,0.0,0.032127
154,2,tempo,11.8378,20.4369,0.0,0.0,0.032307
154,3,tempo,12.5902,20.3755,0.0,0.0,0.032998
155,0,tempo,11.9208,20.4184,0.0,0.0,0.032373
155,1,tempo,12.512,20.399,0.0,0.0,0.032946
155,2,tempo,12.6221,20.3766,0.0,0.0,0.033035
155,3,tempo,12.5564,20.4294,0.0,0.0,0.033022
156,0,tempo,12.7619,20.387,0.0,0.0,0.033189
156,1,tempo,12.7037,20.3913,0.0,0.0,0.033139
156,2,tempo,12.585,20.3757,0.0,0.0,0.032998
156,3,tempo,12.2658,20.3754,0.0,0.0,0.032676
157,0,tempo,11.949,20.3763,0.0,0.0,0.03236
157,1,tempo,11.7212,20.3758,0.0,0.0,0.032133
157,2,tempo,11.5947,20.3757,0.0,0.0,0.032007
157,3,tempo,11.8165,20.3754,0.0,0.0,0.032232
158,0,tempo,11.6508,20.3817,0.0,0.0,0.032066
158,1,tempo,11.6595,20.3759,0.0,0.0,0.032066
158,2,tempo,11.6778,20.3754,0.0,0.0,0.032087
158,3,tempo,11.6138,20.3819,0.0,0.0,0.032157
159,0,tempo,12.6041,20.3757,0.0,0.0,0.033011
159,1,tempo,12.6826,20.3986,0.0,0.0,0.033115
159,2,tempo,12.9806,20.3756,0.0,0.0,0.033388
159,3,tempo,12.8597,20.376,0.0,0.0,0.033282
160,0,tempo,12.5046,20.3965,0.0,0.0,0.032936
160,1,tempo,12.6505,20.3754,0.0,0.0,0.033149
160,2,tempo,12.3601,20.3754,0.0,0.0,0.03294
160,3,tempo,11.6795,20.3756,0.0,0.0,0.032093
161,0,tempo,13.0074,20.4017,0.0,0.0,0.033438
161,1,tempo,12.64,20.3755,0.0,0.0,0.033054
161,2,tempo,12.6356,20.3754,0.0,0.0,0.033055
161,3,tempo,13.1204,20.3771,0.0,0.0,0.03353
162,0,tempo,12.4977,20.3826,0.0,0.0,0.032915
162,1,tempo,12.5255,20.3755,0.0,0.0,0.032934
162,2,tempo,12.5215,20.3754,0.0,0.0,0.032929
162,3,tempo,12.5077,20.3771,0.0,0.0,0.032924
163,0,tempo,11.8121,20.3757,0.0,0.0,0.032217
163,1,tempo,11.4893,20.3754,0.0,0.0,0.031897
163,2,tempo,11.3553,20.393,0.0,0.0,0.031783
163,3,tempo,12.0701,20.3756,0.0,0.0,0.032482
164,0,tempo,13.4154,20.3802,0.0,0.0,0.033829
164,1,tempo,13.7106,20.3756,0.0,0.0,0.034121
164,2,tempo,13.819,20.3754,0.0,0.0,0.034232
164,3,tempo,13.1799,20.3828,0.0,0.0,0.033595
165,0,tempo,12.3372,20.4556,0.0,0.0,0.032826
165,1,tempo,12.2177,20.3977,0.0,0.0,0.032652
165,2,tempo,11.8962,20.3858,0.0,0.0,0.032318
165,3,tempo,12.4935,20.3755,0.0,0.0,0.032937
166,0,tempo,11.6873,20.4084,0.0,0.0,0.03213
166,1,tempo,12.0759,20.3755,0.0,0.0,0.032482
166,2,tempo,12.4108,20.4704,0.0,0.0,0.03291
166,3,tempo,11.5908,20.3995,0.0,0.0,0.032028
167,0,tempo,12.2908,20.3788,0.0,0.0,0.032701
167,1,tempo,12.0177,20.3755,0.0,0.0,0.032428
167,2,tempo,11.3361,20.392,0.0,0.0,0.031764
167,3,tempo,12.2552,20.4032,0.0,0.0,0.032695
168,0,tempo,13.0303,20.3928,0.0,0.0,0.033456
168,1,tempo,13.2333,20.3755,0.0,0.0,0.033644
168,2,tempo,13.7904,20.3761,0.0,0.0,0.034196
168,3,tempo,12.8749,20.3763,0.0,0.0,0.033285
169,0,tempo,12.0671,20.3755,0.0,0.0,0.032478
169,1,tempo,11.4992,20.3809,0.0,0.0,0.031914
169,2,tempo,11.6463,20.3962,0.0,0.0,0.032077
169,3,tempo,12.4555,20.3756,0.0,0.0,0.032866
170,0,tempo,11.7277,20.4199,0.0,0.0,0.032182
170,1,tempo,12.5251,20.3756,0.0,0.0,0.033042
170,2,tempo,12.4266,20.3754,0.0,0.0,0.032835
170,3,tempo,12.0815,20.3854,0.0,0.0,0.032504
171,0,tempo,12.7246,20.3755,0.0,0.0,0.033134
171,1,tempo,11.5531,20.3764,0.0,0.0,0.031969
171,2,tempo,12.0493,20.402,0.0,0.0,0.032482
171,3,tempo,12.3557,20.3754,0.0,0.0,0.032767
172,0,tempo,13.3831,20.3845,0.0,0.0,0.033801
172,1,tempo,14.0919,20.3754,0.0,0.0,0.034497
172,2,tempo,13.714,20.3755,0.0,0.0,0.03412
172,3,tempo,13.1064,20.3765,0.0,0.0,0.033518
173,0,tempo,12.4385,20.3758,0.0,0.0,0.032842
173,1,tempo,12.3582,20.3754,0.0,0.0,0.032766
173,2,tempo,11.8818,20.3878,0.0,0.0,0.0323
173,3,tempo,12.5484,20.3865,0.0,0.0,0.032969
174,0,tempo,12.5883,20.3758,0.0,0.0,0.03308
174,1,tempo,12.5479,20.3755,0.0,0.0,0.032958
174,2,tempo,12.6937,20.3931,0.0,0.0,0.033119
174,3,tempo,12.6404,20.3756,0.0,0.0,0.033126
175,0,tempo,13.0736,20.3914,0.0,0.0,0.033503
175,1,tempo,13.3966,20.4474,0.0,0.0,0.033874
175,2,tempo,13.222,20.4078,0.0,0.0,0.03366
175,3,tempo,13.0502,20.3757,0.0,0.0,0.033472
176,0,tempo,12.458,20.3755,0.0,0.0,0.032863
176,1,tempo,12.159,20.3755,0.0,0.0,0.032569
176,2,tempo,12.7221,20.3897,0.0,0.0,0.033146
176,3,tempo,12.581,20.4585,0.0,0.0,0.033078
177,0,tempo,12.8021,20.3757,0.0,0.0,0.033208
177,1,tempo,12.5095,20.3916,0.0,0.0,0.032935
177,2,tempo,12.7753,20.4028,0.0,0.0,0.033209
177,3,tempo,12.7698,20.3754,0.0,0.0,0.033183
178,0,tempo,12.6084,20.3755,0.0,0.0,0.033019
178,1,tempo,12.7385,20.3774,0.0,0.0,0.03315
178,2,tempo,12.6586,20.3755,0.0,0.0,0.033069
178,3,tempo,12.5339,20.3755,0.0,0.0,0.032943
179,0,tempo,13.475,20.3836,0.0,0.0,0.033888
179,1,tempo,13.9498,20.3755,0.0,0.0,0.034355
179,2,tempo,13.7132,20.3755,0.0,0.0,0.034117
179,3,tempo,13.1573,20.3859,0.0,0.0,0.033579
180,0,tempo,12.1223,20.3754,0.0,0.0,0.032528
180,1,tempo,12.0339,20.3755,0.0,0.0,0.032439
180,2,tempo,11.6729,20.3918,0.0,0.0,0.032099
180,3,tempo,12.2915,20.3765,0.0,0.0,0.032702
181,0,tempo,12.2225,20.3863,0.0,0.0,0.032642
181,1,tempo,11.6814,20.3897,0.0,0.0,0.032106
181,2,tempo,12.3454,20.3858,0.0,0.0,0.032764
181,3,tempo,12.3715,20.3757,0.0,0.0,0.032782
182,0,tempo,12.8873,20.3756,0.0,0.0,0.033295
182,1,tempo,13.2107,20.3754,0.0,0.0,0.03362
182,2,tempo,12.7552,20.3941,0.0,0.0,0.033178
182,3,tempo,12.8387,20.3862,0.0,0.0,0.03326
183,0,tempo,12.915,20.3756,0.0,0.0,0.033324
183,1,tempo,13.1124,20.3756,0.0,0.0,0.033517
183,2,tempo,12.8703,20.3994,0.0,0.0,0.033303
183,3,tempo,12.8905,20.3757,0.0,0.0,0.033419
184,0,tempo,12.1956,20.4067,0.0,0.0,0.032635
184,1,tempo,12.5012,20.3831,0.0,0.0,0.032914
184,2,tempo,12.9479,20.3756,0.0,0.0,0.033359
184,3,tempo,12.1832,20.3758,0.0,0.0,0.032602
185,0,tempo,13.0876,20.3759,0.0,0.0,0.033499
185,1,tempo,12.9207,20.396,0.0,0.0,0.033346
185,2,tempo,13.1965,20.3789,0.0,0.0,0.033612
185,3,tempo,13.6032,20.3871,0.0,0.0,0.034024
186,0,tempo,12.8466,20.4659,0.0,0.0,0.033345
186,1,tempo,12.869,20.3961,0.0,0.0,0.033294
186,2,tempo,12.8297,20.3908,0.0,0.0,0.033255
186,3,tempo,12.7401,20.3756,0.0,0.0,0.03315
187,0,tempo,13.8477,20.3763,0.0,0.0,0.03426
187,1,tempo,13.79,20.3828,0.0,0.0,0.034201
187,2,tempo,12.8938,20.5001,0.0,0.0,0.033428
187,3,tempo,13.2788,20.3886,0.0,0.0,0.033701
188,0,tempo,11.8273,20.3756,0.0,0.0,0.032238
188,1,tempo,11.7469,20.3884,0.0,0.0,0.032166
188,2,tempo,12.4508,20.3754,0.0,0.0,0.032859
188,3,tempo,12.2137,20.4003,0.0,0.0,0.032648
189,0,tempo,12.6649,20.3756,0.0,0.0,0.033181
189,1,tempo,12.7885,20.4017,0.0,0.0,0.033229
189,2,tempo,12.7444,20.391,0.0,0.0,0.033164
189,3,tempo,12.6855,20.3755,0.0,0.0,0.033097
190,0,tempo,12.0927,20.3757,0.0,0.0,0.032507
190,1,tempo,12.2759,20.3754,0.0,0.0,0.032684
190,2,tempo,12.092,20.3754,0.0,0.0,0.032496
190,3,tempo,11.8358,20.3755,0.0,0.0,0.032247
191,0,tempo,12.1389,20.3755,0.0,0.0,0.032548
191,1,tempo,11.5756,20.3837,0.0,0.0,0.031993
191,2,tempo,11.8406,20.3793,0.0,0.0,0.032252
191,3,tempo,12.2332,20.3875,0.0,0.0,0.032652
192,0,tempo,11.8285,20.4092,0.0,0.0,0.032274
192,1,tempo,12.6232,20.399,0.0,0.0,0.033051
192,2,tempo,12.6842,20.3953,0.0,0.0,0.033114
192,3,tempo,12.5332,20.3759,0.0,0.0,0.032979
193,0,tempo,12.6815,20.3964,0.0,0.0,0.033108
193,1,tempo,12.6566,20.3881,0.0,0.0,0.033073
193,2,tempo,12.5328,20.3755,0.0,0.0,0.032943
193,3,tempo,12.4691,20.3754,0.0,0.0,0.032881
194,0,tempo,12.4017,20.3756,0.0,0.0,0.032807
194,1,tempo,12.0958,20.3755,0.0,0.0,0.032504
194,2,tempo,11.4813,20.3757,0.0,0.0,0.031888
194,3,tempo,11.5362,20.3897,0.0,0.0,0.031961
195,0,tempo,12.862,20.4119,0.0,0.0,0.033303
195,1,tempo,13.2121,20.4018,0.0,0.0,0.03365
195,2,tempo,13.9345,20.3945,0.0,0.0,0.034359
195,3,tempo,13.8675,20.3756,0.0,0.0,0.034277
196,0,tempo,12.7205,20.3924,0.0,0.0,0.033147
196,1,tempo,12.6243,20.3843,0.0,0.0,0.033045
196,2,tempo,12.5823,20.3756,0.0,0.0,0.032988
196,3,tempo,12.6135,20.3756,0.0,0.0,0.033028
197,0,tempo,13.4075,20.3758,0.0,0.0,0.033816
197,1,tempo,12.7251,20.3806,0.0,0.0,0.033142
197,2,tempo,12.7391,20.3797,0.0,0.0,0.033151
197,3,tempo,12.8759,20.3889,0.0,0.0,0.033306
198,0,tempo,11.7459,20.4664,0.0,0.0,0.03225
198,1,tempo,12.3917,20.4109,0.0,0.0,0.032838
198,2,tempo,12.1654,20.396,0.0,0.0,0.032598
198,3,tempo,11.3281,20.3756,0.0,0.0,0.031741
199,0,tempo,12.5306,20.3924,0.0,0.0,0.032954
199,1,tempo,12.634,20.3761,0.0,0.0,0.033044
199,2,tempo,12.6809,20.4628,0.0,0.0,0.033176
199,3,tempo,13.0132,20.4057,0.0,0.0,0.033455
